raceId,driverId,constructorId,gridPosition,finalPosition,points,totalLaps,finalMilliseconds,fastestLap,fastestLapTime,fastestLapSpeed,statusId
1072,839,214,9,4,12.0,50,7602751,47,1:31.797,242.125,1
1072,817,1,11,5,10.0,50,7615239,43,1:32.716,239.725,1
1072,842,213,6,6,8.0,50,7616731,46,1:32.297,240.813,1
1072,844,6,4,7,6.0,50,7619593,46,1:31.601,242.643,1
1072,832,6,15,8,4.0,50,7621724,37,1:31.851,241.983,1
1072,841,51,10,9,2.0,50,7633623,37,1:32.865,239.34,1
1072,846,1,7,10,1.0,50,7636476,49,1:31.914,241.817,1
1072,840,117,18,11,0.0,50,7652330,45,1:32.804,239.498,1
1072,849,3,16,12,0.0,50,7658367,49,1:32.751,239.635,1
1073,830,9,1,1,26.0,58,5417345,39,1:26.103,220.8,1
1073,1,131,2,2,18.0,58,5419601,43,1:26.615,219.495,1
1073,832,6,5,3,15.0,58,5422518,51,1:27.618,216.982,1
1073,852,213,8,4,12.0,58,5423037,50,1:27.496,217.285,1
1073,842,213,12,5,10.0,58,5423876,49,1:27.342,217.668,1
1073,822,131,6,6,8.0,58,5424808,51,1:26.862,218.871,1
1073,846,1,3,7,6.0,58,5476545,58,1:26.762,219.123,1
1073,4,214,11,8,4.0,58,5479053,58,1:27.607,217.01,1
1073,839,214,9,9,2.0,58,5481371,58,1:28.249,215.431,1
1073,844,6,7,10,1.0,58,5483402,40,1:28.433,214.983,1
1073,20,117,15,11,0.0,58,5484872,58,1:28.303,215.299,1
1074,844,6,1,1,26.0,57,5853584,51,1:34.570,206.018,1
1074,832,6,3,2,18.0,57,5859182,52,1:35.740,203.501,1
1074,1,131,5,3,15.0,57,5863259,53,1:36.228,202.469,1
1074,847,131,9,4,12.0,57,5864795,56,1:36.302,202.313,1
1074,825,210,7,5,10.0,57,5868338,53,1:36.623,201.641,1
1074,822,51,6,6,8.0,57,5869703,53,1:36.599,201.691,1
1074,839,214,11,7,6.0,57,5873007,53,1:37.110,200.63,1
1074,852,213,16,8,4.0,57,5873970,53,1:37.104,200.642,1
1074,4,214,8,9,2.0,57,5875974,44,1:36.733,201.412,1
1074,855,51,15,10,1.0,57,5876648,39,1:36.685,201.512,1
1074,854,210,12,11,0.0,57,5886158,37,1:36.956,200.948,1
1074,840,117,19,12,0.0,57,5899457,49,1:37.146,200.555,1
1074,848,3,14,13,0.0,57,5907516,50,1:37.355,200.125,1
1074,817,1,18,14,0.0,57,5908559,50,1:37.261,200.318,1
1074,846,1,13,15,0.0,57,5909919,51,1:36.988,200.882,1
1074,849,3,20,16,0.0,57,5915379,51,1:38.251,198.3,1
1074,807,117,17,17,0.0,57,5917413,49,1:38.201,198.401,1
1075,830,9,4,1,25.0,50,5059293,50,1:31.772,242.191,1
1075,844,6,2,2,19.0,50,5059842,48,1:31.634,242.556,1
1075,832,6,3,3,15.0,50,5067390,48,1:31.905,241.841,1
1075,815,9,1,4,12.0,50,5070093,46,1:32.042,241.481,1
1075,847,131,6,5,10.0,50,5092025,43,1:32.821,239.454,1
1075,839,214,5,6,8.0,50,5115310,46,1:33.103,238.729,1
1075,846,1,11,7,6.0,50,5115417,46,1:32.753,239.629,1
1075,842,213,9,8,4.0,50,5122239,42,1:33.468,237.796,1
1075,825,210,10,9,2.0,50,5123601,48,1:32.779,239.562,1
1075,1,131,15,10,1.0,50,5133241,47,1:32.997,239.001,1
1075,855,51,12,11,0.0,50,5141508,45,1:33.924,236.642,1
1075,807,117,17,12,0.0,50,5151035,47,1:33.651,237.332,1
1076,844,6,1,1,26.0,58,5266548,58,1:20.260,236.74,1
1076,815,9,3,2,18.0,58,5287072,58,1:21.094,234.305,1
1076,847,131,6,3,15.0,58,5292141,53,1:21.495,233.152,1
1076,1,131,5,4,12.0,58,5295091,51,1:21.886,232.039,1
1076,846,1,4,5,10.0,58,5319851,55,1:22.248,231.018,1
1076,817,1,7,6,8.0,58,5320285,54,1:22.451,230.449,1
1076,839,214,8,7,6.0,58,5328231,58,1:22.469,230.399,1
1076,822,51,12,8,4.0,58,5334987,54,1:21.651,232.707,1
1076,842,213,11,9,2.0,58,5342769,52,1:22.731,229.669,1
1076,848,3,20,10,1.0,58,5345930,54,1:22.589,230.064,1
1076,855,51,14,11,0.0,58,5348243,55,1:22.541,230.198,1
1076,840,117,19,12,0.0,58,5355146,48,1:23.592,227.304,1
1077,830,9,1,1,26.0,63,5527986,55,1:18.446,225.281,1
1077,815,9,3,2,18.0,63,5544513,52,1:18.949,223.845,1
1077,846,1,5,3,15.0,63,5562820,61,1:20.903,218.439,1
1077,847,131,11,4,12.0,63,5570492,57,1:20.962,218.28,1
1077,822,51,7,5,10.0,63,5571167,43,1:20.758,218.831,1
1077,844,6,2,6,8.0,63,5584058,63,1:18.574,224.914,1
1077,852,213,12,7,6.0,63,5589096,61,1:20.544,219.412,1
1077,20,117,13,8,4.0,63,5598878,47,1:21.211,217.61,1
1077,825,210,8,9,2.0,63,5603246,61,1:21.238,217.538,1
1078,830,9,3,1,26.0,57,5664258,54,1:31.361,213.255,1
1078,844,6,1,2,18.0,57,5668044,53,1:31.488,212.959,1
1078,832,6,2,3,15.0,57,5672487,56,1:31.790,212.258,1
1078,815,9,4,4,12.0,57,5674896,54,1:31.819,212.191,1
1078,847,131,12,5,10.0,57,5682840,56,1:32.195,211.325,1
1078,1,131,6,6,8.0,57,5685626,55,1:32.941,209.629,1
1078,822,51,5,7,6.0,57,5689331,56,1:33.184,209.083,1
1078,839,214,20,8,4.0,57,5692644,56,1:33.163,209.13,1
1078,848,3,18,9,2.0,57,5696623,57,1:33.447,208.494,1
1078,840,117,0,10,1.0,57,5701284,52,1:33.312,208.796,1
1078,4,214,11,11,0.0,57,5701386,53,1:33.331,208.753,1
1078,852,213,9,12,0.0,57,5704404,55,1:33.035,209.417,1
1078,817,1,14,13,0.0,57,5705160,56,1:33.265,208.901,1
1078,849,3,19,14,0.0,57,5714194,53,1:34.169,206.896,1
1078,854,210,15,15,0.0,57,5737563,57,1:32.528,210.565,1
1079,830,9,2,1,25.0,66,5840475,46,1:25.456,196.943,1
1079,815,9,5,2,19.0,66,5853547,55,1:24.108,200.099,1
1079,847,131,4,3,15.0,66,5873402,53,1:24.636,198.851,1
1079,832,6,3,4,12.0,66,5885683,49,1:25.985,195.731,1
1079,1,131,6,5,10.0,66,5895009,51,1:24.253,199.755,1
1079,822,51,7,6,8.0,66,5900451,36,1:26.395,194.802,1
1079,839,214,12,7,6.0,66,5915872,54,1:25.935,195.845,1
1079,846,1,11,8,4.0,66,5923710,53,1:25.619,196.568,1
1080,815,9,3,1,25.0,64,6990265,46,1:16.028,158.01,1
1080,832,6,2,2,18.0,64,6991419,47,1:16.421,157.197,1
1080,830,9,4,3,15.0,64,6991756,47,1:16.052,157.96,1
1080,844,6,1,4,12.0,64,6993187,46,1:16.249,157.552,1
1080,847,131,6,5,10.0,64,7002233,42,1:16.830,156.36,1
1080,846,1,5,6,9.0,64,7002496,55,1:14.693,160.834,1
1080,4,214,7,7,6.0,64,7036623,50,1:15.882,158.314,1
1080,1,131,8,8,4.0,64,7040653,51,1:17.203,155.605,1
1080,822,51,12,9,2.0,64,7042790,57,1:17.600,154.809,1
1080,20,117,9,10,1.0,64,7043801,54,1:17.558,154.893,1
1080,842,213,17,11,0.0,64,7044554,61,1:17.344,155.321,1
1080,839,214,10,12,0.0,64,7045909,50,1:17.571,154.867,1
1080,817,1,14,13,0.0,64,7047900,59,1:17.532,154.945,1
1080,840,117,18,14,0.0,64,7051067,56,1:17.672,154.665,1
1081,830,9,3,1,25.0,51,5645941,50,1:46.050,203.779,1
1081,815,9,2,2,19.0,51,5666764,36,1:46.046,203.787,1
1081,847,131,5,3,15.0,51,5691936,42,1:47.177,201.636,1
1081,1,131,7,4,12.0,51,5717620,39,1:47.044,201.887,1
1081,842,213,6,5,10.0,51,5723240,39,1:48.519,199.143,1
1081,20,117,9,6,8.0,51,5730040,41,1:48.206,199.719,1
1081,4,214,10,7,6.0,51,5734537,49,1:47.989,200.12,1
1081,817,1,12,8,4.0,51,5738148,44,1:48.276,199.589,1
1081,846,1,11,9,2.0,51,5738497,37,1:47.997,200.105,1
1081,839,214,13,10,1.0,51,5754125,36,1:48.297,199.551,1
1082,830,9,1,1,25.0,70,5781757,64,1:15.839,207.012,1
1082,832,6,3,2,19.0,70,5782750,63,1:15.749,207.258,1
1082,1,131,4,3,15.0,70,5788763,69,1:16.167,206.12,1
1082,847,131,8,4,12.0,70,5794070,63,1:16.418,205.443,1
1082,844,6,19,5,10.0,70,5796925,62,1:15.901,206.843,1
1082,839,214,7,6,8.0,70,5805647,62,1:17.110,203.6,1
1082,822,51,11,7,6.0,70,5807004,64,1:17.010,203.864,1
1082,855,51,10,8,4.0,70,5808709,60,1:16.927,204.084,1
1082,4,214,2,9,2.0,70,5811702,63,1:16.578,205.014,1
1082,840,117,17,10,1.0,70,5819979,64,1:17.421,202.782,1
1082,817,1,9,11,0.0,70,5824804,59,1:17.932,201.452,1
1082,20,117,16,12,0.0,70,5826002,63,1:17.956,201.39,1
1082,848,3,12,13,0.0,70,5826650,59,1:17.951,201.403,1
1082,842,213,15,14,0.0,70,5826940,60,1:17.810,201.768,1
1082,846,1,14,15,0.0,70,5833902,63,1:17.495,202.588,1
1082,849,3,18,16,0.0,70,5841735,61,1:18.540,199.893,1
1082,825,210,5,17,0.0,70,5849937,11,1:18.046,201.158,1
1083,832,6,1,1,25.0,52,8270311,44,1:30.813,233.53,1
1083,815,9,4,2,18.0,52,8274090,47,1:30.937,233.212,1
1083,1,131,5,3,16.0,52,8276536,52,1:30.510,234.312,1
1083,844,6,3,4,12.0,52,8278857,52,1:31.282,232.33,1
1083,4,214,7,5,10.0,52,8279882,47,1:31.609,231.501,1
1083,846,1,6,6,8.0,52,8282254,47,1:31.645,231.41,1
1083,830,9,2,7,6.0,52,8289088,44,1:32.354,229.633,1
1083,854,210,19,8,4.0,52,8289306,48,1:32.109,230.244,1
1083,20,117,18,9,2.0,52,8292667,52,1:32.471,229.343,1
1083,825,210,17,10,1.0,52,8294901,52,1:32.661,228.872,1
1083,840,117,20,11,0.0,52,8296458,52,1:32.379,229.571,1
1083,849,3,10,12,0.0,52,8302822,48,1:33.286,227.339,1
1083,817,1,14,13,0.0,52,8303128,34,1:32.644,228.914,1
1083,852,213,13,14,0.0,52,8311221,51,1:33.832,226.016,1
1084,844,6,2,1,25.0,71,5064312,62,1:07.583,230.01,1
1084,830,9,1,2,19.0,71,5065844,62,1:07.275,231.063,1
1084,1,131,8,3,15.0,71,5105529,63,1:09.000,225.286,1
1084,847,131,4,4,12.0,71,5123284,61,1:09.075,225.042,1
1084,839,214,6,5,10.0,71,5132748,62,1:09.559,223.476,1
1085,830,9,2,1,25.0,53,5402112,30,1:37.491,215.724,1
1085,1,131,4,2,18.0,53,5412699,30,1:37.668,215.333,1
1085,847,131,6,3,15.0,53,5418607,51,1:37.548,215.598,1
1085,815,9,3,4,12.0,53,5419422,45,1:37.780,215.086,1
1085,832,6,19,5,11.0,53,5430984,51,1:35.781,219.575,1
1085,4,214,7,6,8.0,53,5444991,53,1:38.160,214.254,1
1085,846,1,5,7,6.0,53,5454138,43,1:39.037,212.356,1
1085,839,214,10,8,4.0,53,5459071,53,1:38.684,213.116,1
1085,817,1,9,9,2.0,53,5462484,27,1:39.133,212.151,1
1085,840,117,15,10,1.0,53,5464661,52,1:39.185,212.04,1
1085,20,117,12,11,0.0,53,5466606,43,1:39.044,212.341,1
1085,842,213,14,12,0.0,53,5467560,53,1:38.786,212.896,1
1085,848,3,13,13,0.0,53,5470677,53,1:39.199,212.01,1
1085,822,51,11,14,0.0,53,5478778,52,1:37.963,214.685,1
1085,854,210,17,15,0.0,53,5482506,48,1:39.068,212.29,1
1086,830,9,10,1,25.0,70,5975912,45,1:22.126,192.041,1
1086,1,131,7,2,19.0,70,5983746,57,1:21.386,193.787,1
1086,847,131,1,3,15.0,70,5988249,57,1:22.766,190.556,1
1086,832,6,2,4,12.0,70,5990491,51,1:22.000,192.336,1
1086,815,9,11,5,10.0,70,5991600,44,1:21.940,192.477,1
1086,844,6,3,6,8.0,70,5991959,57,1:21.622,193.227,1
1086,846,1,4,7,6.0,70,6054212,47,1:23.043,189.92,1
1087,830,9,14,1,26.0,44,5152894,32,1:49.354,230.575,1
1087,815,9,2,2,18.0,44,5170735,29,1:50.764,227.64,1
1087,832,6,1,3,15.0,44,5179780,32,1:51.977,225.174,1
1087,847,131,5,4,12.0,44,5182034,31,1:50.793,227.581,1
1087,4,214,3,5,10.0,44,5226150,35,1:52.868,223.397,1
1087,844,6,15,6,8.0,44,5227830,44,1:49.984,229.255,1
1087,839,214,16,7,6.0,44,5228534,36,1:51.717,225.698,1
1087,20,117,10,8,4.0,44,5231001,40,1:52.515,224.098,1
1087,842,213,0,9,2.0,44,5245075,24,1:53.002,223.132,1
1087,848,3,6,10,1.0,44,5254794,28,1:53.055,223.027,1
1087,840,117,9,11,0.0,44,5255972,29,1:52.880,223.373,1
1087,846,1,17,12,0.0,44,5257633,31,1:51.678,225.777,1
1087,852,213,0,13,0.0,44,5258111,32,1:52.436,224.255,1
1087,855,51,18,14,0.0,44,5259146,30,1:52.317,224.493,1
1087,817,1,7,15,0.0,44,5260057,34,1:53.080,222.978,1
1088,830,9,1,1,26.0,72,5802773,62,1:13.652,208.173,1
1088,847,131,6,2,18.0,72,5806844,72,1:13.671,208.119,1
1088,844,6,2,3,15.0,72,5813702,62,1:14.413,206.044,1
1088,1,131,4,4,12.0,72,5815789,54,1:13.854,207.604,1
1088,815,9,5,5,10.0,72,5820941,63,1:14.404,206.069,1
1088,4,214,13,6,8.0,72,5821527,51,1:14.144,206.792,1
1088,846,1,7,7,6.0,72,5822079,63,1:14.706,205.236,1
1088,832,6,3,8,4.0,72,5823689,63,1:14.643,205.409,1
1088,839,214,12,9,2.0,72,5823890,64,1:15.084,204.203,1
1088,840,117,10,10,1.0,72,5825232,65,1:15.043,204.314,1
1088,842,213,11,11,0.0,72,5829782,65,1:15.165,203.983,1
1088,848,3,15,12,0.0,72,5833163,65,1:15.534,202.986,1
1088,854,210,8,13,0.0,72,5835768,51,1:15.233,203.798,1
1088,20,117,19,14,0.0,72,5838780,50,1:14.862,204.808,1
1088,825,210,18,15,0.0,72,5839642,53,1:15.369,203.431,1
1088,855,51,14,16,0.0,72,5840093,63,1:15.940,201.901,1
1088,817,1,17,17,0.0,72,5840537,52,1:15.577,202.871,1
1089,830,9,7,1,25.0,53,4827511,38,1:24.745,246.088,1
1089,844,6,1,2,18.0,53,4829957,38,1:24.336,247.282,1
1089,847,131,2,3,15.0,53,4830916,40,1:25.288,244.522,1
1089,832,6,18,4,12.0,53,4832572,41,1:24.446,246.96,1
1089,1,131,19,5,10.0,53,4832891,43,1:24.434,246.995,1
1089,815,9,13,6,9.0,53,4833602,46,1:24.030,248.182,1
1089,846,1,3,7,6.0,53,4833718,43,1:24.718,246.167,1
1089,842,213,5,8,4.0,53,4833907,30,1:26.718,240.489,1
1089,856,3,8,9,2.0,53,4834633,41,1:26.624,240.75,1
1089,855,51,9,10,1.0,53,4835421,41,1:26.361,241.484,1
1089,839,214,14,11,0.0,53,4835834,37,1:26.593,240.837,1
1089,854,210,17,12,0.0,53,4836060,43,1:25.298,244.493,1
1091,815,9,2,1,25.0,59,7340238,57,1:48.165,168.509,1
1091,844,6,1,2,18.0,59,7342833,54,1:48.753,167.598,1
1091,832,6,4,3,15.0,59,7350543,59,1:48.414,168.122,1
1091,846,1,6,4,12.0,59,7361371,56,1:49.212,166.893,1
1091,817,1,16,5,10.0,59,7393520,57,1:51.006,164.196,1
1091,840,117,11,6,8.0,59,7396568,58,1:50.283,165.272,1
1091,830,9,8,7,6.0,59,7399063,52,1:49.142,167,1
1091,20,117,13,8,4.0,59,7400270,58,1:50.669,164.696,1
1091,1,131,3,9,2.0,59,7401753,58,1:50.622,164.766,1
1091,842,213,7,10,1.0,59,7409814,56,1:50.569,164.845,1
1091,822,51,15,11,0.0,59,7429082,52,1:51.864,162.937,1
1091,825,210,9,12,0.0,59,7432848,59,1:52.067,162.641,1
1092,830,9,1,1,25.0,28,3704004,10,1:44.911,199.266,1
1092,815,9,4,2,18.0,28,3731070,11,1:46.120,196.995,1
1092,844,6,2,3,15.0,28,3735767,10,1:44.489,200.07,1
1092,839,214,5,4,12.0,28,3743689,11,1:46.559,196.184,1
1092,1,131,6,5,10.0,28,3744330,11,1:45.530,198.097,1
1092,20,117,9,6,8.0,28,3750362,13,1:46.964,195.441,1
1092,4,214,7,7,6.0,28,3750373,25,1:44.412,200.218,1
1092,847,131,8,8,4.0,28,3751665,21,1:47.004,195.368,1
1092,849,3,20,9,2.0,28,3774147,12,1:48.371,192.904,1
1092,846,1,10,10,1.0,28,3774786,8,1:48.175,193.253,1
1092,817,1,11,11,0.0,28,3776881,11,1:47.843,193.848,1
1092,840,117,19,12,0.0,28,3777908,21,1:45.205,198.709,1
1092,852,213,13,13,0.0,28,3779603,22,1:45.893,197.418,1
1092,825,210,18,14,0.0,28,3790020,10,1:48.072,193.437,1
1092,822,51,12,15,0.0,28,3790500,11,1:47.820,193.889,1
1092,855,51,14,16,0.0,28,3791047,20,1:44.411,200.22,1
1092,854,210,15,17,0.0,28,3796527,22,1:45.387,198.366,1
1092,842,213,17,18,0.0,28,3812095,13,1:46.545,196.21,1
1093,830,9,2,1,25.0,56,6131687,37,1:39.541,199.383,1
1093,1,131,3,2,18.0,56,6136710,45,1:39.830,198.805,1
1093,844,6,12,3,15.0,56,6139188,37,1:39.731,199.003,1
1093,815,9,9,4,12.0,56,6139980,44,1:39.563,199.339,1
1093,847,131,4,5,11.0,56,6176502,56,1:38.788,200.902,1
1093,846,1,6,6,8.0,56,6185472,49,1:41.322,195.878,1
1093,4,214,14,7,6.0,56,6186765,39,1:41.538,195.461,1
1093,20,117,10,8,4.0,56,6197041,35,1:42.546,193.54,1
1093,825,210,13,9,2.0,56,6197521,36,1:42.206,194.184,1
1093,852,213,19,10,1.0,56,6202606,49,1:41.243,196.031,1
1093,839,214,0,11,0.0,56,6204562,39,1:42.394,193.827,1
1093,855,51,18,12,0.0,56,6207851,46,1:42.471,193.682,1
1093,848,3,8,13,0.0,56,6211744,55,1:41.674,195.2,1
1093,842,213,11,14,0.0,56,6213450,55,1:42.320,193.967,1
1093,854,210,16,15,0.0,56,6216177,51,1:41.804,194.951,1
1093,817,1,15,16,0.0,56,6222174,55,1:42.420,193.778,1
1093,849,3,17,17,0.0,56,6235275,54,1:43.485,191.784,1
1094,830,9,1,1,25.0,71,5916729,36,1:22.046,188.85,1
1094,1,131,3,2,18.0,71,5931915,32,1:22.062,188.813,1
1094,815,9,4,3,15.0,71,5934826,30,1:21.775,189.476,1
1094,847,131,2,4,13.0,71,5966160,71,1:20.153,193.31,1
1094,832,6,5,5,10.0,71,5974852,32,1:22.199,188.498,1
1094,844,6,7,6,8.0,71,5985503,48,1:22.603,187.576,1
1095,847,131,1,1,26.0,71,5914044,61,1:13.785,210.237,1
1095,1,131,2,2,18.0,71,5915573,63,1:13.942,209.791,1
1095,832,6,7,3,15.0,71,5918095,65,1:13.953,209.76,1
1095,844,6,5,4,12.0,71,5922485,63,1:14.253,208.912,1
1095,4,214,17,5,10.0,71,5923605,62,1:14.164,209.163,1
1095,830,9,3,6,8.0,71,5924100,64,1:14.195,209.076,1
1095,815,9,4,7,6.0,71,5928124,62,1:14.283,208.828,1
1095,839,214,16,8,4.0,71,5932734,65,1:15.093,206.575,1
1095,822,51,14,9,2.0,71,5936596,62,1:15.511,205.432,1
1095,840,117,15,10,1.0,71,5937596,50,1:14.831,207.299,1
1095,20,117,9,11,0.0,71,5940227,64,1:15.549,205.328,1
1095,855,51,13,12,0.0,71,5943369,64,1:15.802,204.643,1
1095,854,210,12,13,0.0,71,5943943,63,1:15.251,206.142,1
1095,842,213,10,14,0.0,71,5945911,64,1:15.327,205.934,1
1095,848,3,19,15,0.0,71,5950060,49,1:15.613,205.155,1
1095,849,3,18,16,0.0,71,5951082,59,1:15.327,205.934,1
1096,830,9,1,1,25.0,58,5265914,54,1:29.392,212.676,1
1096,844,6,3,2,18.0,58,5274685,48,1:29.719,211.901,1
1096,815,9,2,3,15.0,58,5276007,52,1:28.972,213.68,1
1096,832,6,4,4,12.0,58,5290806,50,1:28.879,213.904,1
1096,847,131,6,5,10.0,58,5301802,48,1:28.836,214.007,1
1096,846,1,7,6,9.0,58,5322148,44,1:28.391,215.085,1
1096,839,214,8,7,6.0,58,5323154,45,1:29.333,212.817,1
1096,840,117,14,8,4.0,58,5342845,42,1:29.620,212.135,1
1096,817,1,13,9,2.0,58,5349182,45,1:30.785,209.413,1
1096,20,117,9,10,1.0,58,5349812,35,1:30.312,210.51,1
1096,852,213,11,11,0.0,58,5355285,40,1:29.489,212.446,1
1098,830,9,1,1,25.0,57,5636736,44,1:36.236,202.452,1
1098,815,9,2,2,18.0,57,5648723,37,1:36.344,202.225,1
1098,4,117,5,3,15.0,57,5675373,36,1:36.156,202.62,1
1098,832,6,4,4,12.0,57,5684788,37,1:37.130,200.588,1
1098,1,131,7,5,10.0,57,5687713,36,1:36.546,201.802,1
1098,840,117,8,6,8.0,57,5691238,32,1:36.546,201.802,1
1098,847,131,6,7,6.0,57,5692609,33,1:37.221,200.401,1
1098,822,51,12,8,4.0,57,5709383,31,1:37.379,200.075,1
1098,842,214,20,9,2.0,57,5710489,42,1:35.068,204.939,1
1098,848,3,15,10,1.0,57,5726510,43,1:37.144,200.559,1
1098,852,213,14,11,0.0,57,5727606,42,1:36.637,201.612,1
1099,815,9,1,1,25.0,50,4874894,38,1:32.188,241.098,1
1099,830,9,15,2,19.0,50,4880249,50,1:31.906,241.838,1
1099,4,117,2,3,15.0,50,4895622,50,1:32.240,240.962,1
1099,847,131,3,4,12.0,50,4900760,50,1:32.433,240.459,1
1099,1,131,7,5,10.0,50,4905959,47,1:32.941,239.145,1
1099,832,6,4,6,8.0,50,4910770,50,1:32.822,239.451,1
1099,844,6,12,7,6.0,50,4918056,47,1:33.056,238.849,1
1099,839,214,6,8,4.0,50,4927726,49,1:33.222,238.424,1
1099,842,214,9,9,2.0,50,4929641,50,1:33.392,237.99,1
1099,825,210,13,10,1.0,50,4939720,44,1:33.374,238.036,1
1099,852,213,16,11,0.0,50,4942388,50,1:33.931,236.624,1
1099,807,210,10,12,0.0,50,4945482,50,1:33.780,237.005,1
1099,855,51,11,13,0.0,50,4950954,49,1:33.894,236.718,1
1099,856,213,18,14,0.0,50,4952372,49,1:33.609,237.438,1
1099,857,1,8,15,0.0,50,4959915,48,1:34.287,235.731,1
1099,858,3,20,16,0.0,50,4961187,49,1:34.469,235.277,1
1099,846,1,19,17,0.0,50,4961339,49,1:34.122,236.144,1
1100,830,9,1,1,25.0,58,9158371,49,1:20.342,236.498,1
1100,1,131,3,2,18.0,58,9158550,49,1:20.613,235.703,1
1100,4,117,4,3,15.0,58,9159140,53,1:20.476,236.105,1
1100,840,117,6,4,12.0,58,9161453,50,1:20.934,234.769,1
1100,815,9,0,5,11.0,58,9161691,53,1:20.235,236.814,1
1100,846,1,13,6,8.0,58,9162072,46,1:21.173,234.077,1
1100,807,210,10,7,6.0,58,9163310,46,1:21.124,234.219,1
1100,857,1,16,8,4.0,58,9163753,53,1:21.335,233.611,1
1100,855,51,17,9,2.0,58,9164084,48,1:21.819,232.229,1
1100,852,213,12,10,1.0,58,9164423,52,1:21.789,232.314,1
1100,822,51,0,11,0.0,58,9164884,46,1:22.233,231.06,1
1100,832,6,5,12,0.0,58,9164965,53,1:20.467,236.131,1
1101,815,9,3,1,25.0,51,5562436,50,1:44.589,206.625,1
1101,830,9,2,2,18.0,51,5564573,51,1:44.232,207.333,1
1101,844,6,1,3,15.0,51,5583653,49,1:44.561,206.681,1
1101,4,117,6,4,12.0,51,5584460,49,1:44.241,207.315,1
1101,832,6,4,5,10.0,51,5607927,48,1:45.175,205.474,1
1101,1,131,5,6,8.0,51,5608581,48,1:45.346,205.141,1
1101,840,117,9,7,6.0,51,5614053,45,1:45.627,204.595,1
1101,847,131,11,8,5.0,51,5636676,51,1:43.370,209.062,1
1101,846,1,7,9,2.0,51,5642812,49,1:45.738,204.38,1
1101,852,213,8,10,1.0,51,5646298,51,1:45.727,204.401,1
1101,857,1,10,11,0.0,51,5648937,51,1:45.631,204.587,1
1101,848,3,12,12,0.0,51,5651059,51,1:45.925,204.019,1
1101,825,210,16,13,0.0,51,5652165,51,1:45.850,204.164,1
1101,842,214,17,14,0.0,51,5653768,47,1:45.540,204.764,1
1101,839,214,0,15,0.0,51,5660230,49,1:45.908,204.052,1
1101,858,3,14,16,0.0,51,5663379,49,1:46.501,202.916,1
1102,830,9,9,1,26.0,57,5258241,56,1:29.708,217.184,1
1102,815,9,1,2,18.0,57,5263625,57,1:30.560,215.141,1
1102,4,117,2,3,15.0,57,5284546,57,1:30.519,215.238,1
1102,847,131,6,4,12.0,57,5291470,57,1:31.015,214.065,1
1102,832,6,3,5,10.0,57,5300752,55,1:31.362,213.252,1
1102,1,131,13,6,8.0,57,5309490,57,1:30.669,214.882,1
1102,844,6,7,7,6.0,57,5311229,57,1:31.434,213.084,1
1102,842,214,5,8,4.0,57,5313911,55,1:31.971,211.84,1
1102,839,214,8,9,2.0,57,5316364,56,1:31.143,213.765,1
1102,825,210,4,10,1.0,57,5321186,53,1:31.691,212.487,1
1102,852,213,17,11,0.0,57,5322550,56,1:31.038,214.011,1
1102,840,117,18,12,0.0,57,5322995,44,1:30.862,214.426,1
1102,822,51,10,13,0.0,57,5329878,56,1:31.838,212.147,1
1102,848,3,11,14,0.0,57,5331102,55,1:31.852,212.115,1
1102,807,210,12,15,0.0,57,5333191,36,1:30.901,214.334,1
1102,855,51,14,16,0.0,57,5336681,56,1:31.736,212.383,1
1102,846,1,16,17,0.0,57,5345958,47,1:32.401,210.854,1
1102,856,213,15,18,0.0,57,5347190,57,1:31.562,212.786,1
1104,830,9,1,1,25.0,78,6531980,23,1:16.604,156.822,1
1104,4,117,2,2,18.0,78,6559901,43,1:16.674,156.678,1
1104,839,214,3,3,15.0,78,6568970,41,1:16.528,156.977,1
1104,1,131,5,4,13.0,78,6571042,33,1:15.650,158.799,1
1104,847,131,8,5,10.0,78,6588264,48,1:16.798,156.425,1
1104,844,6,6,6,8.0,78,6593870,46,1:15.773,158.541,1
1104,842,214,7,7,6.0,78,6594342,49,1:15.831,158.42,1
1104,832,6,4,8,4.0,78,6595371,43,1:16.449,157.14,1
1105,830,9,1,1,26.0,66,5277940,61,1:16.330,219.641,1
1105,1,131,4,2,18.0,66,5302030,62,1:16.676,218.649,1
1105,847,131,12,3,15.0,66,5310329,48,1:17.875,215.283,1
1105,815,9,11,4,12.0,66,5313752,52,1:16.666,218.678,1
1105,832,6,2,5,10.0,66,5323638,60,1:18.403,213.833,1
1105,840,117,5,6,8.0,66,5341260,56,1:18.722,212.967,1
1105,4,117,8,7,6.0,66,5342067,49,1:18.083,214.709,1
1105,839,214,6,8,4.0,66,5347182,54,1:18.946,212.362,1
1105,855,51,13,9,2.0,66,5349818,38,1:18.753,212.883,1
1105,842,214,10,10,1.0,66,5351470,41,1:18.375,213.91,1
1105,844,6,19,11,0.0,66,5352359,52,1:18.357,213.959,1
1105,852,213,15,12,0.0,66,5353356,59,1:18.904,212.475,1
1106,830,9,1,1,25.0,70,5638348,68,1:15.594,207.683,1
1106,4,117,2,2,18.0,70,5647918,62,1:15.779,207.176,1
1106,1,131,3,3,15.0,70,5652516,47,1:15.396,208.228,1
1106,844,6,10,4,12.0,70,5656996,47,1:15.907,206.826,1
1106,832,6,11,5,10.0,70,5659888,47,1:15.911,206.815,1
